step,GRU,LSTM,CNN-Transformer
8479,1.0812855726983261,0.27416970183445105,0.8518113238181724
8480,1.1267824725275235,0.2251749935169115,0.7187341368886727
8481,1.1354428419793172,0.37686108062740775,0.7650361573335754
8482,1.2268963727034181,0.18644075152707745,0.7907845751403869
8483,1.0592136092361037,0.3304552780723292,0.7464433164856517
8484,1.2188344715672939,0.28343515181423345,0.6323793355416795
8485,1.1517014808628157,0.26943743330826175,0.6680926217482317
8486,1.128891363939644,0.01,0.633997088727747
8487,1.0530000286123145,0.28855104408620647,0.7815971153972434
8488,1.1249856220688346,0.1827509121127039,0.6469203752264918
8489,1.0544533819635893,0.15097876952196596,0.7565677253333377
8490,1.1481628092035085,0.04694991064124471,0.8872326342523109
8491,1.030482132930976,0.19455238392967505,0.8544083206168942
8492,1.0675868256899799,0.19833622629182143,0.5927000807147099
8493,1.0396952137221358,0.06455093037027546,0.6369043302058934
8494,1.0123020125375786,0.04739324780464768,0.6765864978648753
8495,1.092969191594268,0.24325344219187664,0.644693608908
8496,1.0769074980186102,0.2816323228553636,0.6054183742018877
8497,1.104823322027689,0.21336050273910265,0.7363646454288184
8498,0.949624770781053,0.3092861650828065,0.7931485924379961
8499,1.086080808586614,0.18543477635904423,0.8125722749005913
8500,1.1524070689784005,0.18850880828878988,0.6978007886833799
8501,0.9988240914907698,0.10211187998665504,0.7135162438617216
8502,1.1104448390118296,0.03766131837714856,0.7632327038270633
8503,0.9968209148249232,0.37902264887271975,0.7256099901683102
8504,0.9356609355537735,0.3065573458910626,0.7986480144520708
8505,0.9833136837291214,0.05404727549932145,0.7677396247732431
8506,1.0453313914527604,0.20874490025384052,0.7027173711631967
8507,0.9453508232623786,0.18303634147109643,0.5838024351084368
8508,0.9515942979612343,0.16551307417190042,0.8517678089571614
8509,1.005653476200922,0.15188197135226517,0.6764709631055273
8510,0.9705090338903899,0.23078219115778395,0.7594748287097753
8511,0.9939815072625757,0.27434443495993094,0.5770557191752921
8512,0.9710515333221604,0.23263769083490782,0.7289909662381231
8513,0.9775669394753479,0.18021851352395227,0.7374308144124955
8514,0.9264127060013749,0.1764195417560365,0.7408119121640351
8515,0.9540734312321459,0.28569559301723446,0.9695414217604863
8516,0.89059493058895,0.2382306883560238,0.6774630257726125
8517,0.9958800858461292,0.19902725935016688,0.7931204939001173
8518,0.8942581673160401,0.1880403870147388,0.7688411353066638
8519,0.9769469962734781,0.22602985663322625,0.6722069262062011
8520,0.9033767567783931,0.14454031082566143,0.7904674272518089
8521,0.9197298444987687,0.2734015204776751,0.7123843520934423
8522,0.8794753018265434,0.08353432662726863,0.7950659589624176
8523,0.8480387775857863,0.14984716084091504,0.8814403081812923
8524,0.8062374699431039,0.25197613525437074,0.7361443283377029
8525,0.8353686759250947,0.0774500430956719,0.7011078393544491
8526,0.8666218218727467,0.03331035366007182,0.8072401145767683
8527,0.888117119892199,0.1967919436779641,0.8343659567234244
8528,0.9227720661036263,0.020711413560048186,0.6514915050446018
8529,0.8447197350320176,0.06035001107238033,0.6854342667367127
8530,0.8176891681428982,0.2657630003479135,0.7752237420934576
8531,0.7844566763842139,0.1694983692468875,0.7101466864882244
8532,0.8754269346739894,0.3183989809227291,0.6438823735729372
8533,0.9154414616573578,0.0692423271803625,0.7630045282357507
8534,0.9044833880964789,0.18020208435483184,0.7729884465413304
8535,0.8715763176624202,0.22942942014826756,0.6920390557689423
8536,0.8629478257998451,0.07229319993335281,0.7232187838853081
8537,0.9108715073769258,0.29239469566815834,0.6717063228105216
8538,0.8375932305607118,0.24016028990386845,0.6297347789571861
8539,0.8483241600732394,0.028037673328660306,0.6771105280277329
8540,0.7950371778057831,0.18506626677174465,0.7223125267113366
8541,0.7380635660565809,0.22731026834275933,0.5979133615180923
8542,0.7670938126003102,0.1295831595615379,0.6815223434607357
8543,0.7959804752705358,0.040476652378169414,0.7219929851084462
8544,0.7946619960825209,0.21618342164989898,0.8100628819340691
8545,0.8831539321630395,0.4093363212150989,0.6890065327542523
8546,0.786153499303268,0.14938818340255094,0.6138658824833043
8547,0.8363153787822717,0.34488536217231275,0.696289735958014
8548,0.7509369456536032,0.11260709613155061,0.6672617760451104
8549,0.7524591181095,0.20926535955520836,0.7562867048808795
8550,0.6969796033675784,0.26473795031536446,0.6846054109657054
8551,0.7217360868182279,0.18661931517557942,0.49431824023023063
8552,0.7806599464407077,0.15756218474541783,1.0060195790069946
8553,0.7501836167464329,0.25982365288973963,0.7216050470551068
8554,0.792484061731836,0.3762316466076334,0.7168779850207412
8555,0.7499685904327942,0.21702014502003006,0.5859568623457104
8556,0.718889651447412,0.13523083547246978,0.5916314299689339
8557,0.8395717487440875,0.1677371810075283,0.7009686807932979
8558,0.7231448531976603,0.43855866788928993,0.7347462449642932
8559,0.7817121970123895,0.1999542644777813,0.7635499250868634
8560,0.6992632243478295,0.1268979153780804,0.7259043765030212
8561,0.7506050386184265,0.07170830879699608,0.6115628718108976
8562,0.7573674920694369,0.01,0.5056101174572989
8563,0.7172736333011537,0.22232540648026722,0.6974791701161218
8564,0.5850483082103768,0.25130724170884816,0.6623088098545388
8565,0.6996499995504913,0.1460495703575375,0.6035511843564255
8566,0.7562672082464755,0.18409837502048762,0.7703320321324192
8567,0.7171673845277551,0.06842555685110055,0.5775719991158644
8568,0.7091771276409768,0.19864096765097503,0.7525067237722691
8569,0.596907274287163,0.23337412899014515,0.5898695686905971
8570,0.643175788535302,0.13158472830392282,0.712939403917419
8571,0.6959887122847199,0.3540230623337075,0.7764622693053702
8572,0.6922065300745791,0.10114388526722576,0.674241984655204
8573,0.7287318625174894,0.21307898306817524,0.8360028747019597
8574,0.6571113353175825,0.26943993146391076,0.8537731434977287
8575,0.6810473853474632,0.17675622835378127,0.7188494982238831
8576,0.6580221210386091,0.16551454734795534,0.7427198996973836
8577,0.6043495771403304,0.04135274699989486,0.7837996620318213
8578,0.5374468820894626,0.31985072630810985,0.7420312558430007
8579,0.6683734455638535,0.1670045530909351,0.7329911072040056
8580,0.6521539546873949,0.2376077940474482,0.6556209115534071
8581,0.6092289351770959,0.2510207603568101,0.562093093761311
8582,0.5559079212004212,0.120796404051948,0.5854093885296543
8583,0.6651305595212114,0.16375101611920026,0.8867421537121951
8584,0.61717303744279,0.316829816474552,0.7214855344585749
8585,0.6551870019586042,0.07153960118096517,0.6755705013408114
8586,0.7174689993218386,0.3959290430341543,0.7958280315884739
8587,0.5141677281039515,0.1085279062285501,0.6343421928200743
8588,0.5832816285601303,0.06494146962996032,0.7404847804093247
8589,0.6048652830439483,0.19600222918657545,0.6995490784399417
8590,0.6851980603050106,0.40348434660712346,0.729713820748403
8591,0.5278098720562578,0.01,0.6655370439823143
8592,0.7036472145993665,0.16830457791359824,0.6148128095637934
8593,0.6109222478840894,0.22991108791407505,0.6256974964674442
8594,0.596656133646861,0.1855280994831993,0.6283555816548094
8595,0.5889315870887769,0.22023386903255618,0.6903681355074756
8596,0.5744517917738299,0.11011707312506291,0.5656546956488521
8597,0.6461533689749758,0.12182695691269324,0.5898912772098689
8598,0.5378565551334782,0.1668357177530738,0.7000678730657712
8599,0.6061410874419131,0.06856809538765407,0.6785525948847668
8600,0.5673020485621049,0.17696726643480606,0.7035260964713607
8601,0.5460984198902801,0.1424404602507544,0.6842453721916094
8602,0.711251252285469,0.1341896347259399,0.8889064584073618
8603,0.6007061005734218,0.21312403865555066,0.6970714090004958
8604,0.6082718036576021,0.01,0.656148160050436
8605,0.6324064380556912,0.15792311674346363,0.694107577666334
8606,0.5024134967442904,0.4124469890678659,0.7671562459627064
8607,0.6591135138304292,0.07198020961469329,0.681132683829424
8608,0.4441237147586577,0.3090208738993219,0.7394246405784756
8609,0.5292608355661785,0.18581616255503347,0.7158737702349958
8610,0.5429302725413562,0.11993457594430802,0.6605008722151464
8611,0.5932060275216533,0.0480460773505392,0.692148511434695
8612,0.5733492582885347,0.19395840635211303,0.8107368495004075
8613,0.5524217504680885,0.32520996692077925,0.7018142802859169
8614,0.5585675882485327,0.140829268277696,0.6030315743417175
8615,0.5087272608248339,0.1715344466708179,0.6558979647698663
8616,0.48128389486003753,0.28054796034647167,0.5118648644975536
8617,0.591044496277293,0.21347832042762396,0.691542689220832
8618,0.5880340656836784,0.022044109015538965,0.7850622308546806
8619,0.6312599087392547,0.18904093394482446,0.5723315348382538
8620,0.5112774851671341,0.33025630842038356,0.6911696700505221
8621,0.5842191000765128,0.1752193832717355,0.757572952623038
8622,0.5342499759863837,0.01,0.7655771573343565
8623,0.60687312588355,0.21749660870526696,0.7802181204463321
8624,0.5974187834508964,0.15871038854881653,0.5279219814018319
8625,0.5559096930419348,0.01,0.7173253265824292
8626,0.5274587051658448,0.010397307433793634,0.556034498568095
8627,0.5916253185630524,0.2757099916412038,0.5961623062697063
8628,0.5751250286701144,0.10484224282564765,0.741268122241315
8629,0.5078165553006578,0.0872121985312887,0.687771875754946
8630,0.47496517268001054,0.17427937882560582,0.732785056537096
8631,0.5263028225861612,0.11330441244210426,0.5998992066619154
8632,0.6159324164665025,0.18761113139596203,0.7916674479643243
8633,0.5969762992442255,0.1572159009547321,0.7283968774212543
8634,0.48358379589391337,0.05737006005276228,0.744025275077984
8635,0.4804185882536399,0.12613163120065987,0.5860196453242558
8636,0.6022050461473386,0.22140861496078837,0.7656969473685523
8637,0.48141159552288576,0.18120703735272642,0.6462440814183302
8638,0.5634388682543106,0.16870301426210665,0.6221913637968541
8639,0.5070094527501939,0.3705177944126625,0.720679304733057
8640,0.6185623914250247,0.24976530919532397,0.7168522176965785
8641,0.49914427144627815,0.2617879480172013,0.6020031199416734
8642,0.5948471971041422,0.1598293240977948,0.8338063582924471
8643,0.5469939081152697,0.1983231056662667,0.8140042707707025
8644,0.5504908153872251,0.13308108779179662,0.7168132803763811
8645,0.4395539743083775,0.2538286417171579,0.7023972844532245
8646,0.4281702850206723,0.1649163314301852,0.693902747132112
8647,0.5275924029201386,0.19807683161130224,0.5430752540218927
8648,0.5513289218240081,0.19178299996261522,0.6756550066869834
8649,0.4831447851509594,0.17378807273401647,0.6741494700350019
8650,0.4854491649420727,0.46930653676416567,0.6196612324970886
8651,0.5684946829903217,0.1087088494676927,0.6405505534342681
8652,0.5691589989085047,0.10768274931244261,0.4743517111036203
8653,0.5347823970455257,0.24454678001126057,0.5766301792484896
8654,0.581390601730535,0.11550348626305633,0.7377153232509424
8655,0.48443928975337053,0.1457631086630155,0.8020224734308202
8656,0.526179297855953,0.06614608582467416,0.5876140627460977
8657,0.6272542347265604,0.22382648714602021,0.6772705009421637
8658,0.5492183586902938,0.22498001133112527,0.7500715803780399
8659,0.5531172724069245,0.14291875014700023,0.6201424717484039
8660,0.6631557711229058,0.24580337177196987,0.7154185019079048
8661,0.47900542751948105,0.01,0.6581747399112838
8662,0.5899653394023333,0.10340408871907623,0.7556696361838146
8663,0.6345714982827282,0.15697548930811464,0.5574012730161653
8664,0.5364146101189579,0.05662921461912711,0.57119135030027
8665,0.5969812021170489,0.01,0.681481055665803
8666,0.5062975479676569,0.14283621232447186,0.6663751446324185
8667,0.5225173306791224,0.24291210557011228,0.6537337721570031
8668,0.5776141246364089,0.3016053011580123,0.7038677364798956
8669,0.599862269118361,0.11855011591035491,0.582910650641998
8670,0.6176050178161916,0.2464850072214319,0.547369671181156
8671,0.6417198445934174,0.23670222345674405,0.6164780677392895
8672,0.5616021122762624,0.2947935101827655,0.6249869197283419
8673,0.6264466848084673,0.13779833967303162,0.6329122095595942
8674,0.5514979680004117,0.01,0.7566987119556892
8675,0.6156201639658966,0.17960575824101546,0.716371796983392
8676,0.5828475148382032,0.0710927791306199,0.6969612599588286
8677,0.5967693429185004,0.10000669920453584,0.6716259819846091
8678,0.5977279121358059,0.14212042919177006,0.6186951725520181
8679,0.4984388337548132,0.1382347905006813,0.5846791614750401
8680,0.5246438432554019,0.18616876686482006,0.5567869955907172
8681,0.5882069320266207,0.24221383480700137,0.5965641464632832
8682,0.5009996820706618,0.13501008422644628,0.6482563305201245
8683,0.6292615942828002,0.2112389089521351,0.5588570383025073
8684,0.6336696370328173,0.1730363513190834,0.664383329111188
8685,0.608894326576863,0.26498985819513415,0.6348329617426675
8686,0.5389759778658281,0.1524669779736591,0.6181706914886718
8687,0.6665891777783113,0.1633193161288005,0.7424440378683741
8688,0.7020447360073329,0.13365783562254854,0.45223904602913073
8689,0.6101921822456341,0.15475899918627806,0.6179575907034653
8690,0.6310711478630996,0.09252108910005503,0.4600286654867578
8691,0.6183889832779556,0.08249629801498741,0.6668766698817434
8692,0.6376295422223976,0.24821876574387775,0.7083344655209877
8693,0.6079932597359404,0.0622083353244042,0.5388400130611937
8694,0.6151538996986659,0.13850304689078205,0.5486527607440037
8695,0.6651294168083657,0.2718355624453188,0.5102025263076695
8696,0.7401363874801681,0.13491770796496752,0.6507273047914333
8697,0.5559131792448906,0.2529484121200143,0.6179426027572513
8698,0.6238372937282516,0.11085644955351133,0.6224832926595236
8699,0.5731653774869336,0.06473139140414944,0.6149082327362336
8700,0.7149991237240919,0.010251972449952712,0.5660286179259167
8701,0.609269132100018,0.30089384620575105,0.7340373303524232
8702,0.5698024939272929,0.05582127784080258,0.6648458142110734
8703,0.6772264095553383,0.24411408707958038,0.5478569140219527
8704,0.7359348311000956,0.0692878327374194,0.5861579744745212
8705,0.6853487362772167,0.3009081097971115,0.5720082259836807
8706,0.665905313125798,0.38973524823755534,0.7538202536516598
8707,0.6796657031704122,0.01,0.6978161416638669
8708,0.733540237006297,0.060356073265230875,0.6303723066235777
8709,0.6227237392767908,0.24603238609347064,0.7766423059647181
8710,0.664522436924665,0.2199110500680793,0.7558015312485427
8711,0.6512065982336849,0.2461865761622061,0.6207548888490502
8712,0.6192190071587892,0.11100654348683714,0.6059405354523971
8713,0.6650091543580408,0.36702329730719035,0.6093709294972175
8714,0.7406737149708199,0.1799626853380265,0.5617148867537808
8715,0.7175212240934417,0.046349413185668056,0.7762274222974641
8716,0.7253534230262721,0.14261882775366413,0.5565716015017278
8717,0.7044513915830354,0.04746506966020675,0.7061243654557023
8718,0.7273260471766629,0.32680405125108336,0.6914791721293023
8719,0.6652047201304153,0.10156501976598686,0.6114224276052418
8720,0.6938748481530918,0.21673479965885414,0.780191580945805
8721,0.7231079750787197,0.1203075162629928,0.5102368161503136
8722,0.7315818779187614,0.10572455375059484,0.6281660491491761
8723,0.7379542816530232,0.01,0.594995253441288
8724,0.7193069880317224,0.2268578759253517,0.7105433138976778
8725,0.711671077623252,0.29684721772397404,0.66155880790812
8726,0.8927885086938763,0.07522108535001161,0.4946678828018004
8727,0.7846357713651322,0.012183757153397312,0.731588092199192
8728,0.7643885720583522,0.2469271721856405,0.6708451952176906
8729,0.7365434484016878,0.01,0.5487477100035091
8730,0.7301530448058824,0.28832688210195656,0.6031918128598206
8731,0.7507210565593321,0.07582319744969121,0.5267547108454493
8732,0.7764861614563437,0.05582263059525355,0.6166581051257267
8733,0.6724426500013779,0.1908874159687021,0.6419145078401806
8734,0.6926502685324734,0.062116588128365915,0.602713500994848
8735,0.7439660977540747,0.09510882502102438,0.5930285967011476
8736,0.7908923367838864,0.20110761663603255,0.4996272897570849
8737,0.7733310616697278,0.01,0.6552068781901026
8738,0.8639938647473466,0.3297305492957605,0.47385251472173606
8739,0.720794299381633,0.16974234896677912,0.62987684415686
8740,0.762205968549991,0.035971518998614865,0.48303989584261375
8741,0.8806692141659753,0.06343344128154638,0.6305949107258384
8742,0.8161437706920394,0.26421254741112227,0.6256474353103262
8743,0.858784410402504,0.22504320782189313,0.6579872675651416
8744,0.9220899086864855,0.3035060580781871,0.6942855200661395
8745,0.789852925175495,0.0964438591613138,0.7086930069855457
8746,0.8246228157320438,0.1942667518569555,0.4956660734659467
8747,0.8210418707817481,0.20715545697965823,0.6193968229179269
8748,0.7420370371041536,0.23391578659645032,0.7845126810429658
8749,0.829378595607712,0.2770075927461665,0.6327498360397587
8750,0.8941110563594064,0.09244360666336288,0.5562985966050903
8751,0.8822741809016423,0.15264356028103346,0.6160152917861779
8752,0.8914123448139092,0.10293627522417012,0.5912833173667313
8753,0.8469224228863306,0.15858079803887504,0.5274454271458667
8754,0.83815837335189,0.23357607199180086,0.690676178147406
8755,0.9397165316051803,0.01,0.6674820871929991
8756,0.8567030225355913,0.27445178581531604,0.5135594720838601
8757,0.9016121994318523,0.049487443018943686,0.6124448221672145
8758,0.9004375992729676,0.1325597226762651,0.5741765634718718
8759,0.9707424957752665,0.2875821189196084,0.4909533961088428
8760,0.9516355140229423,0.19588014252631408,0.5054826576841912
8761,0.8437321448762855,0.19692348233895135,0.5169791203533343
8762,0.854568980791002,0.04479927219901654,0.6131694927374408
8763,0.9483645293302005,0.05834474474514481,0.5807958743493868
8764,0.9216948418838785,0.25677051192824174,0.5402855931650564
8765,0.9076655557422799,0.10362212393334443,0.5852587777615286
8766,0.9867371409543715,0.11293696961066953,0.6760012819259597
8767,0.9508789430574862,0.2587150326952914,0.6443235098732056
8768,0.9496971381806594,0.05722037584421705,0.6955269382977999
8769,0.9916515038432525,0.18902713855525022,0.5967022896082059
8770,0.9395073716712834,0.16628632481490657,0.742762052456794
8771,1.0423079037180678,0.1616190585413698,0.641994299451325
8772,0.93011452475912,0.10993617881956116,0.574625219395954
8773,1.0080135625261195,0.10368640664270648,0.6207657353190416
8774,1.0525236379843161,0.05372776304547203,0.5130747642081124
8775,0.9176462221634781,0.2097230084713131,0.5880175517962346
8776,0.9750367808169907,0.09453398491618242,0.64650209562267
8777,1.0550194218673832,0.25811583609588146,0.6606297844072158
8778,1.0614891876862653,0.13867841139422676,0.5784755843526187
8779,1.0007819083173124,0.05518147980040028,0.8295924064845266
8780,0.9783641048700928,0.1371378252842228,0.596697434436647
8781,1.0686460870677243,0.1197262498616313,0.4757956834457842
8782,1.0857884734950098,0.2616151386962871,0.7067220062470735
8783,0.9741490791053986,0.1236976777708888,0.6578245102238154
8784,0.9779667166842831,0.13286962912532632,0.6273833974014194
8785,1.0552137279672502,0.3015383796731075,0.571248856846066
8786,1.0812151791756184,0.211103554430355,0.6395047562428435
8787,1.0405971216737508,0.32644060827867183,0.7371531117065512
8788,1.0953252852406008,0.2859677626656869,0.623357494138558
8789,1.0316697864054534,0.07124033014321556,0.4892194892096918
8790,0.9672633771262512,0.2588450722315363,0.33014943620151915
8791,1.057629274611153,0.31227378485545043,0.6367783839286016
8792,1.087816449924908,0.31291830873389304,0.5267366613371085
8793,1.0766970140865098,0.258340204662558,0.5972291219665359
8794,1.0383960849154061,0.2561765875016394,0.5400765932179277
8795,1.011383512877031,0.1290519362042411,0.5339270168253267
8796,1.0823031232563172,0.07547365550593345,0.542775006022323
8797,1.1587332524816625,0.12388402618107122,0.5496043774591617
8798,1.1825039450775625,0.01,0.6652910231625669
8799,1.1849234702991263,0.2931732899667312,0.6486816534517272
8800,1.090585580983048,0.13045856861238525,0.5057493179995104
8801,1.0795379367054154,0.28781511416263506,0.5162481872668454
8802,1.1678955271247946,0.03542633076131595,0.6319155268353301
8803,1.1806570986992557,0.2667330982893869,0.6853850401856617
8804,1.1747460484169925,0.10887692850830699,0.6837555034102664
8805,1.059866453002241,0.029822512016839164,0.5201510980362418
8806,1.1230534250173967,0.3208657869227872,0.679128597369459
8807,1.1707366520599185,0.2687797477906048,0.45748225625013805
8808,1.2024002495217587,0.17912249226863802,0.5829534842947588
8809,1.2222171786001668,0.1612317783540909,0.6377470300282856
8810,1.196870591769297,0.2016838014632617,0.4320814566669311
8811,1.211996258254259,0.17709053721731538,0.76541562067705
8812,1.2054919533851887,0.07829503390940051,0.7037241562003318
8813,1.2413131358238587,0.1162124222590889,0.6489505997579563
8814,1.2284502249942533,0.353384522315887,0.5195900311887348
8815,1.2218593047199946,0.4244235731660294,0.5909462688936041
8816,1.2109095812138897,0.3133699790876874,0.6592307085709209
8817,1.2341377290877416,0.2048208220658878,0.5057869706476059
8818,1.2600368186615907,0.12311889404152007,0.5807650232373363
8819,1.254903485284431,0.07697064691468425,0.6676369999847023
8820,1.266281297196973,0.08345650393813542,0.47484228647978755
8821,1.3200735453179326,0.10125355742692149,0.6206077223072575
8822,1.2718797622829823,0.3715923753438738,0.4532362978660349
8823,1.2318418155779876,0.33699991829013465,0.5177145144297188
8824,1.3141277428539422,0.23089531459452298,0.5524594967165506
8825,1.207278061413465,0.06010201436102372,0.6335162679614018
8826,1.2271422245013979,0.2453648504806606,0.5359738678197048
8827,1.3036139416959958,0.13209355012541976,0.6016863075303985
8828,1.3182332971626451,0.01,0.5362698883554767
8829,1.2357354206019338,0.18445751494460438,0.5484047635439524
8830,1.2844036923652888,0.07145235008979137,0.6905132544709204
8831,1.2787784617193194,0.0747345834078716,0.49804857055033785
8832,1.2902678637826244,0.13039546823261164,0.650405895939112
8833,1.3672809742346743,0.10550038065049638,0.5891954824761145
8834,1.3609055840789221,0.15180347542641046,0.5428435753947454
8835,1.3300826903911946,0.14689265071790347,0.4910935828357987
8836,1.3091778995111927,0.01,0.49640430533542945
8837,1.2744088638779438,0.3069468081618669,0.5286196697766837
8838,1.4182935500221128,0.05647809205799727,0.57531524223861
8839,1.3822600092468988,0.05947274972610862,0.6352089497987363
8840,1.3226673791233654,0.12175415570756973,0.562517883059336
8841,1.3993032939972418,0.143672957512441,0.5674812613325795
8842,1.3651100456363017,0.30030145396485763,0.5790362777568053
8843,1.3595385421666193,0.18124291614323526,0.6235073374129062
8844,1.40090173062476,0.21084428658280394,0.6365592342710329
8845,1.3472871899099443,0.18154859269661472,0.473627917315971
8846,1.372368503891666,0.17713843644125754,0.5616295850242948
8847,1.400796360262876,0.18486260119418985,0.6819985492761158
8848,1.3748899474161056,0.01,0.4781275571446524
8849,1.4384276661934288,0.1286927529303806,0.5889733695286544
8850,1.5035088066321904,0.2698082902150518,0.5689722619631996
8851,1.377393309069434,0.5477129262409561,0.5369174379972415
8852,1.3368748278049671,0.0329466461219462,0.7091260589793149
8853,1.3250365909241146,0.19558331779173996,0.5844225319149379
8854,1.4225618187015403,0.09606851447764567,0.7019797517043543
8855,1.4018572355984265,0.357836281237508,0.581151059373071
8856,1.4503068384436106,0.01759080138301644,0.6171343491929364
8857,1.4514096534495524,0.21536108109435334,0.533749410344648
8858,1.3694519945224568,0.012044144653897249,0.5342531477916759
8859,1.3636683285147868,0.12080677823545513,0.6119022125657226
8860,1.473974990115875,0.14913037025420214,0.6129842324887885
8861,1.4706812150706254,0.2594291975959925,0.6262216841681625
8862,1.4473154712895153,0.04464174065904303,0.6081315218188886
8863,1.3904104613798975,0.2185951897273559,0.47069838161158456
8864,1.5014626671334304,0.15403318641886266,0.5127176152607854
8865,1.5460772644341656,0.17933334957074756,0.6448378504609331
8866,1.5009338415825688,0.24778594685230823,0.41978075688244754
8867,1.4491762397249701,0.023595738059434795,0.5994823881843987
8868,1.4982550761660318,0.23280970414050903,0.5667394797204652
8869,1.432161156802013,0.0947585884269325,0.6432727716880196
8870,1.557765692944404,0.2611353535433736,0.6082525075117862
8871,1.513321621728284,0.1849027731639677,0.5214212361066032
8872,1.4251438102454483,0.13039324053274748,0.5174087566272703
8873,1.5028002473394437,0.09224261801457054,0.5319514382405646
8874,1.5452409686382733,0.23347391781848337,0.6197967712696107
8875,1.5096246215870657,0.2771388575656403,0.38883249935596065
8876,1.51664207533842,0.09765787269665721,0.5852180701803048
8877,1.4733349306759165,0.037541775055456306,0.501603323066126
8878,1.566958166522004,0.22016300782012213,0.5871315436130765
8879,1.5102412096506006,0.01,0.5990434266150532
8880,1.43883301363758,0.01998980449587226,0.4381166149594984
8881,1.532039675380651,0.04417069344867672,0.5525728191562028
8882,1.6035635322171817,0.10879541230743411,0.5827874072370239
8883,1.539018914551575,0.01660707811759196,0.5769976851770111
8884,1.6490794156725905,0.01,0.5598057534840277
8885,1.5873983880379965,0.03649566073694163,0.471531233473979
8886,1.586612377579524,0.21418753144263394,0.4833326509119519
8887,1.5669333041606748,0.022685752827454442,0.4582000186581269
8888,1.573571543184002,0.11571333209510248,0.6123886139020751
8889,1.5674008195970972,0.3443103525287109,0.558440717120155
8890,1.5689978193260632,0.14462336619797495,0.5631677938561237
8891,1.614146707166474,0.18369421754474363,0.43049049816372864
8892,1.544256257687892,0.054737522536006694,0.5638639225310894
8893,1.540649649965508,0.3655894818945672,0.6168655365122296
8894,1.5416328100605396,0.09501308610387975,0.4184500808624536
8895,1.7033748618131415,0.12623267135131422,0.5225876736690316
8896,1.6308598584157197,0.2806496786133435,0.4394154226831427
8897,1.6227685706992232,0.13067112354863802,0.5310442171968226
8898,1.557819808947233,0.15353422967204922,0.4922111123010501
8899,1.644964245005092,0.12047738880518999,0.5943871025253338
8900,1.6110198318693025,0.12106391862294502,0.577077743264028
8901,1.6305574782112964,0.1854983590770026,0.666483363458151
8902,1.5739676961126448,0.2036435444564912,0.5584614661755796
8903,1.6337105754100107,0.08392551589090269,0.5894916515280259
8904,1.6073523123174365,0.07154351276199611,0.5174212120290476
8905,1.5930584254038918,0.08713921470060189,0.47341807145847326
8906,1.6707871378374346,0.01,0.6280699209559176
8907,1.5598868237728358,0.01,0.6603752625501823
8908,1.6676486927257395,0.17747372857001836,0.6169934955866834
8909,1.6762188456851517,0.24151812231673697,0.5706657200085531
8910,1.6005437362016937,0.23466466509146683,0.4818666652732648
8911,1.6059873319435312,0.01,0.6507513317775484
8912,1.638276497896746,0.12285701133120558,0.6054090000572587
8913,1.6658995546140698,0.037056114869758294,0.7206659689214585
8914,1.6464706404028064,0.16154091005583396,0.4659494378250272
8915,1.678052596672768,0.10528673564517607,0.62693659574796
8916,1.746729737142509,0.2061622647669803,0.6014879658115683
8917,1.6353461589544063,0.14495781703927432,0.529825686979362
8918,1.5770689741474313,0.01,0.6659233186321363
8919,1.706164635303571,0.0499688384605671,0.5886330527805549
8920,1.751018957957804,0.14715818486043422,0.481123158629456
8921,1.6884204967442966,0.15549302908464913,0.5462368867485089
8922,1.6162673631182716,0.01,0.4794249576058543
8923,1.6662765639090031,0.01,0.5174823058818739
8924,1.6183048635671173,0.1518138487152959,0.6108998029849871
8925,1.7080769479618911,0.01,0.6333660283957419
8926,1.6100158832964186,0.01,0.5715517318771834
8927,1.6641631095064533,0.10138317724873616,0.493479641601575
8928,1.630484544449836,0.09695538697340006,0.5836454379086926
8929,1.6885171303914772,0.0578627807687305,0.6106201136916836
8930,1.6652756837748968,0.0752320299823749,0.3946108270797541
8931,1.6937899988286873,0.14689225984297943,0.5613299382473914
8932,1.6873706511504574,0.07339542368915705,0.5364285672574721
8933,1.6381633603875438,0.1523845073874528,0.6275730116216947
8934,1.720025172676839,0.10717110735742551,0.581763849448973
8935,1.6873697305094877,0.161886196797333,0.5892897022973276
8936,1.6414498145183516,0.23284502259014556,0.511621783473629
8937,1.8039322809031078,0.2288525998286749,0.5499401372813825
8938,1.7166584699848804,0.2736522760517227,0.6249363809809005
8939,1.686066152768209,0.22854939665976698,0.5438850324410375
8940,1.7653227315193003,0.16849400247570667,0.562683047252781
8941,1.787427617957851,0.10119869219265579,0.42546721450537517
8942,1.68878461372509,0.10566943455101915,0.5424951547694127
8943,1.714078034950931,0.05657153126304616,0.3866531630678963
8944,1.6479048432499654,0.1447059902409985,0.5059566171921556
8945,1.690482843078748,0.2138956723487257,0.5519647408048334
8946,1.6883674534816187,0.07149409160066625,0.607881492250653
8947,1.7079805745614862,0.14024305746107457,0.46622200861829033
8948,1.7157363726951524,0.07613267587813595,0.575685553710095
8949,1.7273893302210603,0.16470845113367044,0.6629065552932034
8950,1.711519987659491,0.08873886298363155,0.49380407681077537
8951,1.6392810195005514,0.06963039136947523,0.4209360977044964
8952,1.653015407293444,0.07548908993991134,0.567524515470205
8953,1.672679281923469,0.19372301152335486,0.4486147877737696
